priority,score,table,column,data_type,nullable,null_pct,row_count,in_model,in_serializer,in_views
LOW,0,la_ls_utinet_bu,drainage,character varying,YES,5.7,53,True,True,True
LOW,0,la_ls_utinet_lu,id,integer,NO,0.0,10698,True,True,True
LOW,0,la_ls_utinet_lu,status,boolean,NO,0.0,10698,True,True,True
LOW,0,la_ls_zoning,id,integer,NO,0.0,92,True,True,True
LOW,0,la_ls_zoning,su_id,integer,NO,0.0,92,True,True,True
LOW,0,la_rrr,rrr_id,integer,NO,0.0,63,True,True,True
LOW,0,la_rrr,admin_source_id,integer,YES,0.0,63,True,True,True
LOW,0,la_rrr,description,text,YES,0.0,63,True,True,True
LOW,0,la_rrr,time_begin,date,YES,0.0,63,True,True,True
LOW,0,la_rrr,status,boolean,NO,0.0,63,True,True,True
LOW,0,la_rrr_audit,id,integer,NO,0.0,2,True,True,True
LOW,0,la_rrr_audit,rrr_id,integer,NO,0.0,2,True,True,True
LOW,0,la_rrr_audit,ba_unit_id,integer,YES,0.0,2,True,True,True
LOW,0,la_rrr_audit,su_id,integer,YES,0.0,2,True,True,True
LOW,0,la_rrr_document,id,integer,NO,0.0,3,True,True,True
LOW,0,la_rrr_document,admin_source_id,integer,NO,0.0,3,True,True,True
LOW,0,la_rrr_document,ba_unit_id,integer,NO,0.0,3,True,True,True
LOW,0,la_rrr_responsibility,id,integer,NO,0.0,6,True,True,True
LOW,0,la_rrr_responsibility,rrr_responsibility_type,character varying,NO,0.0,6,True,True,True
LOW,0,la_rrr_responsibility,description,text,YES,33.3,6,True,True,True
LOW,0,la_rrr_responsibility,time_begin,date,YES,0.0,6,True,True,True
LOW,0,la_rrr_responsibility,time_end,date,YES,50.0,6,True,True,True
LOW,0,la_rrr_restriction,id,integer,NO,0.0,7,True,True,True
LOW,0,la_rrr_restriction,rrr_restriction_type,character varying,NO,0.0,7,True,True,True
LOW,0,la_rrr_restriction,description,text,YES,42.9,7,True,True,True
LOW,0,la_rrr_restriction,time_begin,date,YES,0.0,7,True,True,True
LOW,0,la_rrr_restriction,time_end,date,YES,28.6,7,True,True,True
LOW,0,la_sp_fire_rescue,id,integer,NO,0.0,3,True,True,True
LOW,0,la_sp_fire_rescue,su_id,integer,NO,0.0,3,True,True,True
LOW,0,la_spatial_source,id,integer,NO,0.0,11,True,True,True
LOW,0,la_spatial_source,spatial_source_type,character varying,YES,0.0,11,True,True,True
LOW,0,la_spatial_source,source_id,character varying,NO,0.0,11,True,True,True
LOW,0,la_spatial_source,description,text,YES,0.0,11,True,True,True
LOW,0,la_spatial_source,date_accept,date,YES,0.0,11,True,True,True
LOW,0,la_spatial_source,file_path,character varying,NO,0.0,11,True,True,True
LOW,0,la_spatial_source,surveyor_name,character varying,YES,63.6,11,True,True,True
LOW,0,la_spatial_source,status,boolean,NO,0.0,11,True,True,True
LOW,0,la_spatial_source,date_created,timestamp with time zone,NO,0.0,11,True,True,True
LOW,0,la_spatial_source,su_id,integer,YES,54.5,11,True,True,True
LOW,0,la_spatial_unit,id,integer,NO,0.0,10748,True,True,True
LOW,0,la_spatial_unit,su_id,integer,NO,0.0,10748,True,True,True
LOW,0,la_spatial_unit,status,boolean,NO,0.0,10748,True,True,True
LOW,0,layers,layer_id,integer,NO,0.0,27,True,True,True
LOW,0,layers,user_id,integer,NO,0.0,27,True,True,True
LOW,0,layers,layer_name,character varying,NO,0.0,27,True,True,True
LOW,0,layers,date_created,timestamp with time zone,NO,0.0,27,True,True,True
LOW,0,layers,org_id,integer,YES,0.0,27,True,True,True
LOW,0,layers,date_modified,timestamp with time zone,YES,48.1,27,True,True,True
LOW,0,lst_ec_extbuildusesubtype_33,id,integer,NO,0.0,14,True,True,True
LOW,0,lst_ec_extbuildusesubtype_33,name,character varying,NO,0.0,14,True,True,True
LOW,0,lst_ec_extbuildusetype_32,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_ec_extbuildusetype_32,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_ec_extdivisiontype_34,id,integer,NO,0.0,4,True,True,True
LOW,0,lst_ec_extdivisiontype_34,name,character varying,NO,0.0,4,True,True,True
LOW,0,lst_ec_extfeaturebuildtype_37,id,integer,NO,0.0,10,True,True,True
LOW,0,lst_ec_extfeaturebuildtype_37,name,character varying,NO,0.0,10,True,True,True
LOW,0,lst_ec_extfeaturemaintype_35,id,integer,NO,0.0,13,True,True,True
LOW,0,lst_ec_extfeaturemaintype_35,name,character varying,NO,0.0,13,True,True,True
LOW,0,lst_ec_extfeatureytype_36,id,integer,NO,0.0,3,True,True,True
LOW,0,lst_ec_extfeatureytype_36,name,character varying,NO,0.0,3,True,True,True
LOW,0,lst_ec_extlandusesubtype_29,id,integer,NO,0.0,27,True,True,True
LOW,0,lst_ec_extlandusesubtype_29,name,character varying,NO,0.0,27,True,True,True
LOW,0,lst_ec_extlandusetype_28,id,integer,NO,0.0,8,True,True,True
LOW,0,lst_ec_extlandusetype_28,name,character varying,NO,0.0,8,True,True,True
LOW,0,lst_ec_extouterlegalspaceusesubtype_31,id,integer,NO,0.0,35,True,True,True
LOW,0,lst_ec_extouterlegalspaceusesubtype_31,name,character varying,NO,0.0,35,True,True,True
LOW,0,lst_ec_extouterlegalspaceusetype_30,id,integer,NO,0.0,13,True,True,True
LOW,0,lst_ec_extouterlegalspaceusetype_30,name,character varying,NO,0.0,13,True,True,True
LOW,0,lst_int_providers_39,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_int_providers_39,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_la_baunittype_18,id,integer,NO,0.0,3,True,True,True
LOW,0,lst_la_baunittype_18,name,character varying,NO,0.0,3,True,True,True
LOW,0,lst_org_names_40,id,integer,NO,0.0,20,True,True,True
LOW,0,lst_org_names_40,name,character varying,NO,0.0,20,True,True,True
LOW,0,lst_sl_administrativesourcetype_16,id,integer,NO,0.0,15,True,True,True
LOW,0,lst_sl_administrativesourcetype_16,name,character varying,NO,0.0,15,True,True,True
LOW,0,lst_sl_administrativestataustype_15,id,integer,NO,0.0,4,True,True,True
LOW,0,lst_sl_administrativestataustype_15,name,character varying,NO,0.0,4,True,True,True
LOW,0,lst_sl_adminrestrictiontype_11,id,integer,NO,0.0,4,True,True,True
LOW,0,lst_sl_adminrestrictiontype_11,name,character varying,NO,0.0,4,True,True,True
LOW,0,lst_sl_annotationtype_12,id,integer,NO,0.0,8,True,True,True
LOW,0,lst_sl_annotationtype_12,name,character varying,NO,0.0,8,True,True,True
LOW,0,lst_sl_baunittype_10,id,integer,NO,0.0,7,True,True,True
LOW,0,lst_sl_baunittype_10,name,character varying,NO,0.0,7,True,True,True
LOW,0,lst_sl_education_level_3,id,integer,NO,0.0,7,True,True,True
LOW,0,lst_sl_education_level_3,name,character varying,NO,0.0,7,True,True,True
LOW,0,lst_sl_gendertype_8,id,integer,NO,0.0,4,True,True,True
LOW,0,lst_sl_gendertype_8,name,character varying,NO,0.0,4,True,True,True
LOW,0,lst_sl_group_party_type_41,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_sl_group_party_type_41,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_sl_health_status_5,id,integer,NO,0.0,8,True,True,True
LOW,0,lst_sl_health_status_5,name,character varying,NO,0.0,8,True,True,True
LOW,0,lst_sl_married_status_6,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_sl_married_status_6,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_sl_mortgagetype_13,id,integer,NO,0.0,3,True,True,True
LOW,0,lst_sl_mortgagetype_13,name,character varying,NO,0.0,3,True,True,True
LOW,0,lst_sl_party_type_1,id,integer,NO,0.0,4,True,True,True
LOW,0,lst_sl_party_type_1,name,character varying,NO,0.0,4,True,True,True
LOW,0,lst_sl_partyroletype_2,id,integer,NO,0.0,14,True,True,True
LOW,0,lst_sl_partyroletype_2,name,character varying,NO,0.0,14,True,True,True
LOW,0,lst_sl_race_4,id,integer,NO,0.0,7,True,True,True
LOW,0,lst_sl_race_4,name,character varying,NO,0.0,7,True,True,True
LOW,0,lst_sl_religions_7,id,integer,NO,0.0,6,True,True,True
LOW,0,lst_sl_religions_7,name,character varying,NO,0.0,6,True,True,True
LOW,0,lst_sl_responsibilitytype_17,id,integer,NO,0.0,3,True,True,True
LOW,0,lst_sl_responsibilitytype_17,name,character varying,NO,0.0,3,True,True,True
LOW,0,lst_sl_rightsharetype_14,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_sl_rightsharetype_14,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_sl_righttype_9,id,integer,NO,0.0,19,True,True,True
LOW,0,lst_sl_righttype_9,name,character varying,NO,0.0,19,True,True,True
LOW,0,lst_sr_sl_spatialsourcetypes_27,id,integer,NO,0.0,7,True,True,True
LOW,0,lst_sr_sl_spatialsourcetypes_27,name,character varying,NO,0.0,7,True,True,True
LOW,0,lst_su_sl_floor_type_26,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_floor_type_26,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_levelcontenttype_19,id,integer,NO,0.0,8,True,True,True
LOW,0,lst_su_sl_levelcontenttype_19,name,character varying,NO,0.0,8,True,True,True
LOW,0,lst_su_sl_regestertype_20,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_regestertype_20,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_roof_type_24,id,integer,NO,0.0,8,True,True,True
LOW,0,lst_su_sl_roof_type_24,name,character varying,NO,0.0,8,True,True,True
LOW,0,lst_su_sl_sanitation_23,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_sanitation_23,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_structuretype_21,id,integer,NO,0.0,6,True,True,True
LOW,0,lst_su_sl_structuretype_21,name,character varying,NO,0.0,6,True,True,True
LOW,0,lst_su_sl_wall_type_25,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_wall_type_25,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_water_22,id,integer,NO,0.0,5,True,True,True
LOW,0,lst_su_sl_water_22,name,character varying,NO,0.0,5,True,True,True
LOW,0,lst_telecom_providers_38,id,integer,NO,0.0,4,True,True,True
LOW,0,lst_telecom_providers_38,name,character varying,NO,0.0,4,True,True,True
LOW,0,org_area,id,integer,NO,0.0,4,True,True,True
LOW,0,org_area,org_id,integer,NO,0.0,4,True,True,True
LOW,0,org_area,org_area,ARRAY,YES,25.0,4,True,True,True
LOW,0,org_location,id,integer,NO,0.0,4,True,True,True
LOW,0,org_location,dist,character varying,YES,0.0,4,True,True,True
LOW,0,org_location,org_id,integer,NO,0.0,4,True,True,True
LOW,0,org_location,geom,USER-DEFINED,YES,75.0,4,True,True,True
LOW,0,permission_list,permission_id,integer,NO,0.0,151,True,True,True
LOW,0,permission_list,category,character varying,NO,0.0,151,True,True,True
LOW,0,permission_list,view,boolean,YES,0.7,151,True,True,True
LOW,0,permission_list,add,boolean,YES,77.5,151,True,True,True
LOW,0,permission_list,edit,boolean,YES,25.8,151,True,True,True
LOW,0,permission_list,delete,boolean,YES,78.1,151,True,True,True
LOW,0,permission_list,remark,character varying,YES,27.2,151,True,True,True
LOW,0,permission_list,status,boolean,NO,0.0,151,True,True,True
LOW,0,role_permission,id,integer,NO,0.0,596,True,True,True
LOW,0,role_permission,view,boolean,YES,0.0,596,True,True,True
LOW,0,role_permission,add,boolean,YES,0.0,596,True,True,True
LOW,0,role_permission,edit,boolean,YES,0.0,596,True,True,True
LOW,0,role_permission,delete,boolean,YES,62.9,596,True,True,True
LOW,0,role_permission,permission_id,integer,NO,0.0,596,True,True,True
LOW,0,role_permission,role_id,integer,NO,0.0,596,True,True,True
LOW,0,sl_ba_unit,ba_unit_id,integer,NO,0.0,62,True,True,True
LOW,0,sl_ba_unit,su_id,integer,NO,0.0,62,True,True,True
LOW,0,sl_ba_unit,status,boolean,NO,0.0,62,True,True,True
LOW,0,sl_elect_local_auth,id,integer,NO,0.0,13,True,True,True
LOW,0,sl_elect_local_auth,gnd_id,integer,YES,0.0,13,True,True,True
LOW,0,sl_elect_local_auth,local_auth,character varying,YES,0.0,13,True,True,True
LOW,0,sl_gnd_10m,gid,integer,NO,0.0,14040,True,True,True
LOW,0,sl_gnd_10m,gnd,character varying,NO,0.0,14040,True,True,True
LOW,0,sl_gnd_10m,dsd,character varying,NO,0.0,14040,True,True,True
LOW,0,sl_gnd_10m,dist,character varying,NO,0.0,14040,True,True,True
LOW,0,sl_gnd_10m,pd,character varying,NO,0.0,14040,True,True,True
LOW,0,sl_gnd_10m,geom,USER-DEFINED,NO,0.0,14040,True,True,True
LOW,0,sl_org_department,dep_id,integer,NO,0.0,7,True,True,True
LOW,0,sl_org_department,dep_name,character varying,NO,0.0,7,True,True,True
LOW,0,sl_org_department,org_id,integer,NO,0.0,7,True,True,True
LOW,0,sl_organization,org_id,integer,NO,0.0,4,True,True,True
LOW,0,sl_organization,display_name,character varying,YES,0.0,4,True,True,True
LOW,0,sl_organization,permit_start_date,date,YES,50.0,4,True,True,True
LOW,0,sl_organization,permit_end_date,date,YES,50.0,4,True,True,True
LOW,0,sl_organization,org_level,integer,NO,0.0,4,True,True,True
LOW,0,sl_organization,status,boolean,NO,0.0,4,True,True,True
LOW,0,sl_organization,contact_no,character varying,YES,50.0,4,True,True,True
LOW,0,sl_organization,org_address,character varying,YES,50.0,4,True,True,True
LOW,0,sl_organization,org_email,character varying,YES,50.0,4,True,True,True
LOW,0,sl_organization,director,character varying,YES,50.0,4,True,True,True
LOW,0,sl_organization,subscription_plan,character varying,YES,0.0,4,True,True,True
LOW,0,sl_organization,users_limit,integer,YES,25.0,4,True,True,True
LOW,0,sl_party,pid,integer,NO,0.0,6,True,True,True
LOW,0,sl_party,party_name,character varying,NO,0.0,6,True,True,True
LOW,0,sl_party,ext_pid_type,character varying,YES,0.0,6,True,True,True
LOW,0,sl_party,ext_pid,character varying,YES,0.0,6,True,True,True
LOW,0,sl_party,email,character varying,YES,16.7,6,True,True,True
LOW,0,sl_party,date_of_birth,date,YES,0.0,6,True,True,True
LOW,0,sl_party,gender,character varying,YES,0.0,6,True,True,True
LOW,0,sl_party,done_by,integer,NO,0.0,6,True,True,True
LOW,0,sl_party,party_full_name,character varying,NO,0.0,6,True,True,True
LOW,0,sl_party,date_created,timestamp with time zone,NO,0.0,6,True,True,True
LOW,0,sl_party_roles,id,integer,NO,0.0,13,True,True,True
LOW,0,sl_party_roles,date_created,timestamp with time zone,NO,0.0,13,True,True,True
LOW,0,sl_party_roles,done_by,integer,NO,0.0,13,True,True,True
LOW,0,sl_party_roles,pid,integer,YES,0.0,13,True,True,True
LOW,0,sl_party_roles,rrr_id,integer,YES,0.0,13,True,True,True
LOW,0,sl_party_roles,share,numeric,YES,0.0,13,True,True,True
LOW,0,survey_rep,id,integer,NO,0.0,3574,True,True,True
LOW,0,survey_rep,uuid,uuid,NO,0.0,3574,True,True,True
LOW,0,survey_rep,user_id,integer,NO,0.0,3574,True,True,True
LOW,0,survey_rep,layer_id,integer,NO,0.0,3574,True,True,True
LOW,0,survey_rep,geom_type,character varying,YES,0.0,3574,True,True,True
LOW,0,survey_rep,calculated_area,numeric,YES,0.1,3574,True,True,True
LOW,0,survey_rep,dimension_2d_3d,character varying,NO,0.0,3574,True,True,True
LOW,0,survey_rep,date_created,timestamp with time zone,NO,0.0,3574,True,True,True
LOW,0,survey_rep,status,boolean,NO,0.0,3574,True,True,True
LOW,0,survey_rep,org_id,integer,NO,0.0,3574,True,True,True
LOW,0,survey_rep,geom,USER-DEFINED,NO,0.0,3574,True,True,True
LOW,0,survey_rep,gnd_id,integer,NO,0.0,3574,True,True,True
LOW,0,survey_rep,su_id,integer,YES,0.0,3574,True,True,True
LOW,0,survey_rep_geom_history,id,integer,NO,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,user_id,integer,NO,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,layer_id,integer,NO,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,calculated_area,numeric,YES,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,status,boolean,NO,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,date_created,timestamp with time zone,NO,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,geom,USER-DEFINED,NO,0.0,3615,True,True,True
LOW,0,survey_rep_geom_history,su_id,integer,YES,0.0,3615,True,True,True
LOW,0,tax_info,id,integer,NO,0.0,10694,True,True,True
LOW,0,tax_info,tax_annual_value,numeric,NO,0.0,10694,True,True,True
LOW,0,tax_info,tax_percentage,numeric,NO,0.0,10694,True,True,True
LOW,0,tax_info,su_id,integer,NO,0.0,10694,True,True,True
LOW,0,test_data,id,integer,NO,0.0,2,True,True,True
LOW,0,test_data,users,ARRAY,YES,0.0,2,True,True,True
LOW,0,test_json,id,integer,NO,0.0,6,True,True,True
LOW,0,user_last_active,id,integer,NO,0.0,15,True,True,True
LOW,0,user_last_active,user_id,integer,NO,0.0,15,True,True,True
LOW,0,user_last_active,active_time,timestamp with time zone,YES,13.3,15,True,True,True
LOW,0,user_roles,role_id,integer,NO,0.0,4,True,True,True
LOW,0,user_roles,role_name,character varying,NO,0.0,4,True,True,True
LOW,0,user_roles,admin_id,integer,NO,0.0,4,True,True,True
LOW,0,user_roles,users,ARRAY,YES,0.0,4,True,True,True
LOW,0,user_roles,remark,character varying,YES,75.0,4,True,True,True
LOW,0,user_roles,role_type,character varying,NO,0.0,4,True,True,True
LOW,0,user_roles,user_id,integer,YES,0.0,4,True,True,True
LOW,0,user_roles,org_id,integer,NO,0.0,4,True,True,True
LOW,0,user_user,id,bigint,NO,0.0,15,True,True,True
LOW,0,user_user,password,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,username,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,email,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,first_name,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,last_name,character varying,YES,0.0,15,True,True,True
LOW,0,user_user,mobile,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,address,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,user_type,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,is_active,boolean,NO,0.0,15,True,True,True
LOW,0,user_user,birthday,date,NO,0.0,15,True,True,True
LOW,0,user_user,nic,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,sex,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,post,character varying,NO,0.0,15,True,True,True
LOW,0,user_user,org_id,integer,NO,0.0,15,True,True,True
LOW,0,user_user,dep_id,integer,NO,0.0,15,True,True,True
LOW,0,user_user,emp_id,character varying,YES,0.0,15,True,True,True
